PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,player_name
2605,2005-06,0,1610612742,DAL,25.0,20,0,222,25,56,0.446,2,5,0.4,16,21,0.762,10,11,21,26,5,1,12,26,68,Marquis Daniels
2605,2009-10,0,1610612738,BOS,29.0,11,0,37,5,13,0.385,1,2,0.5,6,6,1.0,5,5,10,1,0,0,3,4,17,Marquis Daniels
2605,2011-12,0,1610612738,BOS,31.0,15,0,92,11,19,0.579,0,2,0.0,8,10,0.8,1,9,10,3,2,1,2,13,30,Marquis Daniels
2605,2012-13,0,1610612749,MIL,32.0,3,0,33,6,11,0.545,0,2,0.0,0,0,0.0,0,4,4,4,1,0,1,3,12,Marquis Daniels
2223,2004-05,0,1610612755,PHI,25.0,5,5,192,26,47,0.553,0,0,0.0,6,15,0.4,18,46,64,2,2,7,9,19,58,Samuel Dalembert
2223,2007-08,0,1610612755,PHI,28.0,6,6,193,19,45,0.422,0,0,0.0,16,19,0.842,20,37,57,3,2,10,10,17,54,Samuel Dalembert
2223,2008-09,0,1610612755,PHI,29.0,6,6,133,16,25,0.64,0,0,0.0,3,4,0.75,10,37,47,3,2,9,6,24,35,Samuel Dalembert
2223,2012-13,0,1610612749,MIL,33.0,1,0,9,0,2,0.0,0,0,0.0,1,4,0.25,1,2,3,0,1,0,2,3,1,Samuel Dalembert
2223,2013-14,0,1610612742,DAL,34.0,7,7,135,11,24,0.458,0,0,0.0,10,15,0.667,23,36,59,0,2,10,4,15,32,Samuel Dalembert
201936,2014-15,0,1610612740,NOP,25.0,4,4,125,14,43,0.326,2,11,0.182,10,17,0.588,3,17,20,20,5,1,6,10,40,Tyreke Evans
201936,2018-19,0,1610612754,IND,29.0,4,0,84,21,48,0.438,11,20,0.55,8,14,0.571,0,17,17,3,3,1,6,8,61,Tyreke Evans
202326,2018-19,0,1610612744,GSW,28.0,8,5,133,21,53,0.396,3,12,0.25,16,25,0.64,9,30,39,19,5,6,19,24,61,DeMarcus Cousins
202326,2020-21,0,1610612746,LAC,30.0,7,0,58,19,42,0.452,4,10,0.4,11,14,0.786,6,8,14,5,2,3,5,13,53,DeMarcus Cousins
202326,2021-22,0,1610612743,DEN,31.0,5,0,57,19,29,0.655,4,6,0.667,11,15,0.733,3,14,17,6,3,1,7,9,53,DeMarcus Cousins
2757,2004-05,0,1610612759,SAS,22.0,21,0,241,28,78,0.359,10,37,0.27,12,14,0.857,4,13,17,22,9,1,20,20,78,Beno Udrih
2757,2005-06,0,1610612759,SAS,23.0,7,0,47,10,30,0.333,1,6,0.167,4,5,0.8,1,3,4,8,0,0,3,8,25,Beno Udrih
2757,2006-07,0,1610612759,SAS,24.0,8,0,20,0,6,0.0,0,2,0.0,2,2,1.0,1,0,1,1,0,0,3,2,2,Beno Udrih
2757,2013-14,0,1610612763,MEM,31.0,7,0,115,21,45,0.467,4,12,0.333,9,13,0.692,2,10,12,12,3,0,9,11,55,Beno Udrih
2757,2014-15,0,1610612763,MEM,32.0,10,0,175,31,73,0.425,4,16,0.25,10,12,0.833,4,16,20,21,5,0,4,16,76,Beno Udrih
201977,2013-14,0,1610612751,BKN,27.0,10,0,124,21,54,0.389,5,21,0.238,12,18,0.667,7,12,19,1,2,1,2,4,59,Marcus Thornton
101128,2005-06,0,1610612758,SAC,24.0,6,0,41,5,11,0.455,1,4,0.25,2,2,1.0,0,2,2,1,2,2,0,5,13,Francisco Garcia
101128,2012-13,0,1610612745,HOU,31.0,6,3,164,22,50,0.44,17,37,0.459,3,5,0.6,3,17,20,9,4,5,4,21,64,Francisco Garcia
101128,2013-14,0,1610612745,HOU,32.0,2,0,22,2,6,0.333,0,3,0.0,3,4,0.75,1,1,2,0,0,0,0,3,7,Francisco Garcia
202355,2015-16,0,1610612748,MIA,27.0,10,10,291,47,69,0.681,0,0,0.0,26,44,0.591,26,83,109,3,8,28,13,34,120,Hassan Whiteside
202355,2017-18,0,1610612748,MIA,29.0,5,5,77,9,20,0.45,0,0,0.0,8,13,0.615,10,20,30,1,0,6,12,16,26,Hassan Whiteside
202355,2019-20,0,1610612757,POR,31.0,5,3,106,13,24,0.542,1,1,1.0,7,14,0.5,7,28,35,2,1,10,6,17,34,Hassan Whiteside
202355,2021-22,0,1610612762,UTA,33.0,6,0,65,5,12,0.417,0,0,0.0,1,4,0.25,8,23,31,0,2,8,0,9,11,Hassan Whiteside
201574,2015-16,0,1610612761,TOR,29.0,10,0,55,4,9,0.444,0,1,0.0,0,3,0.0,6,5,11,1,0,1,1,6,8,Jason Thompson
201616,2008-09,0,1610612739,CLE,23.0,5,0,25,1,5,0.2,0,0,0.0,0,2,0.0,0,5,5,1,0,0,1,5,2,Darnell Jackson
201588,2008-09,0,1610612759,SAS,23.0,4,0,76,7,21,0.333,3,8,0.375,6,7,0.857,3,5,8,2,2,1,2,6,23,George Hill
201588,2009-10,0,1610612759,SAS,24.0,10,8,344,46,102,0.451,11,29,0.379,31,37,0.838,5,26,31,7,10,2,8,21,134,George Hill
201588,2010-11,0,1610612759,SAS,25.0,6,1,189,20,50,0.4,4,15,0.267,26,30,0.867,5,25,30,14,9,2,8,15,70,George Hill
201588,2011-12,0,1610612754,IND,26.0,11,11,346,47,105,0.448,15,40,0.375,39,46,0.848,9,16,25,32,13,3,22,21,148,George Hill
201588,2012-13,0,1610612754,IND,27.0,18,18,685,83,207,0.401,34,95,0.358,63,76,0.829,5,62,67,77,22,4,40,41,263,George Hill
201588,2013-14,0,1610612754,IND,28.0,19,19,687,79,178,0.444,28,77,0.364,44,61,0.721,14,58,72,57,23,4,28,43,230,George Hill
201588,2015-16,0,1610612754,IND,30.0,7,7,235,32,57,0.561,13,27,0.481,18,22,0.818,6,13,19,15,6,1,8,16,95,George Hill
201588,2016-17,0,1610612762,UTA,31.0,8,8,281,46,98,0.469,12,31,0.387,21,29,0.724,8,25,33,29,2,1,13,25,125,George Hill
201588,2017-18,0,1610612739,CLE,32.0,19,18,557,59,131,0.45,16,51,0.314,41,53,0.774,13,28,41,42,10,8,22,52,175,George Hill
201588,2018-19,0,1610612749,MIL,33.0,15,0,395,63,118,0.534,20,48,0.417,27,33,0.818,15,38,53,42,12,4,6,34,173,George Hill
201588,2019-20,0,1610612749,MIL,34.0,10,1,268,32,67,0.478,10,28,0.357,21,26,0.808,5,19,24,31,6,0,16,17,95,George Hill
201588,2020-21,0,1610612755,PHI,35.0,12,0,205,19,43,0.442,8,19,0.421,10,13,0.769,5,11,16,18,8,3,10,18,56,George Hill
201588,2021-22,0,1610612749,MIL,36.0,5,0,76,1,5,0.2,1,2,0.5,2,2,1.0,1,5,6,3,0,0,1,10,5,George Hill
201980,2010-11,0,1610612759,SAS,24.0,4,0,7,2,6,0.333,1,4,0.25,0,0,0.0,0,1,1,2,1,1,1,1,5,Danny Green
201980,2011-12,0,1610612759,SAS,25.0,14,12,289,38,91,0.418,20,58,0.345,7,10,0.7,3,42,45,15,7,10,15,24,103,Danny Green
